millions of Americans,{'vox_pop_or_ordinary_people'}
psychotherapist Fran Sherman,{'scientific_or_analystic_expert'}
"psychologist Vaile Wright , who is a member of the American Psychological Association 's Stress in America team",{'scientific_or_analystic_expert'}
Wright,{'scientific_or_analystic_expert'}
psychologist Nancy Molitor,{'scientific_or_analystic_expert'}
Molitor,{'scientific_or_analystic_expert'}
psychologist Elaine Ducharme,{'scientific_or_analystic_expert'}
psychotherapist Sherman,{'scientific_or_analystic_expert'}
Alvord,{'scientific_or_analystic_expert'}
psychologist Mary Alvord,{'scientific_or_analystic_expert'}
Palmiter,{'scientific_or_analystic_expert'}
psychologist Alvord,{'scientific_or_analystic_expert'}
Samantha Bee on Monday,{'entertainment'}
Americans,{'vox_pop_or_ordinary_people'}
"The voter ID law , which a state appeals court struck down in July ,",{'legislationobject'}
"Rev. William Barber , president of the NC NAACP ,",{'activistic_or_syndicate'}
"The registered Democrat , who received death threats for the posting ,",{'vox_pop_or_ordinary_people'}
"Kimberly Westbrook Strach , executive director of the State Board of Elections",{'otherpublicservice'}
Robert John Dougherty III,{'vox_pop_or_ordinary_people'}
a Facebook post,{'facebook'}
Mr. Bewkes,{'economic_or_business'}
"Randall Stephenson , AT&T 's chief executive ,",{'economic_or_business'}
"Craig Moffett , another veteran media research analyst ,",{'scientific_or_analystic_expert'}
Mr. Moffett,{'scientific_or_analystic_expert'}
Mr. Greenfield,{'scientific_or_analystic_expert'}
on `` Meet the Press,{'traditional'}
a spokesman for Disney,{'economic_or_business'}
"Rich Greenfield , a media analyst at BTIG Research",{'scientific_or_analystic_expert'}
"Jeffrey Bewkes , the chief executive of Time Warner ,",{'economic_or_business'}
Mr. Stephenson,{'economic_or_business'}
upstart companies like Netflix and Amazon Prime,{'economic_or_business'}
the Trump monster,{'candidate_election'}
The Anti-Defamation League,{'activistic_or_syndicate'}
"Newt Gingrich , a Trump defender ,",{'candidate_election'}
on ABC,{'traditional'}
the Arizona Republic,{'political'}
the Milwaukee Journal Sentinel,{'traditional'}
Tanden,{'candidate_election'}
Bai,{'journalistic'}
some sources,{'source'}
"Matt Bai , a political columnist for Yahoo ,",{'journalistic'}
"David Axelrod , President Barack Obama 's former chief campaign strategist ,",{'political'}
The email from Clinton aide and Center for American Progress President Neera Tanden to Clinton campaign chairman John Podesta,{'interpersonal_communication_or_message'}
aide Huma Abedin,{'candidate_election'}
"Jacob Leibenluft , a senior policy adviser with the Clinton campaign ,",{'candidate_election'}
"The major-party presidential nominees , Democrat Hillary Clinton and Republican Donald Trump ,",{'candidate_election'}
"Martin Jarzebowski , a senior investment analyst at Federated Investors",{'scientific_or_analystic_expert'}
Fed Chair Janet L. Yellen,{'otherpublicservice'}
The pool of Americans,{'vox_pop_or_ordinary_people'}
"Mark Hamrick , a senior economic analyst at Bankrate.com",{'scientific_or_analystic_expert'}
The British bank HSBC and the Italian bank UniCredit,{'economic_or_business'}
Goldman,{'economic_or_business'}
ESPN,{'economic_or_business'}
new data from Nielsen,{'dataset'}
"Both the United States and , of late , the European Union",{'political'}
"ArcelorMittal , which is based in Luxembourg , and other companies",{'economic_or_business'}
Credit Suisse and Deutsche Bank,{'economic_or_business'}
"ArcelorMittal , the world 's largest steel company ,",{'economic_or_business'}
Labor Department figures,{'report_or_scholarlyarticle'}
the Beige Book,{'report_or_scholarlyarticle'}
the Federal Reserve 's Beige Book survey,{'report_or_scholarlyarticle'}
"The survey which collects the views of economists , business contacts and others in the 12 Federal Reserve districts ,",{'report_or_scholarlyarticle'}
an unprecedented number of Republicans,{'opposition'}
Which Republicans,{'opposition'}
McCaul,"{'candidate_election', 'opposition'}"
Comey and other law enforcement officials,{'police'}
Sen. Ron Johnson ( R-Wis . ),{'opposition'}
the letter FBI Director James Comey sent to congressional leaders Friday,{'interpersonal_communication_or_message'}
the Republican lawmaker,{'opposition'}
Texas Rep. Mike McCaul,{'opposition'}
Top staffers in the Obama campaign,{'candidate_election'}
Obama spokesman Robert Gibbs,{'candidate_election'}
Another email leaked from Podesta 's account,{'interpersonal_communication_or_message'}
"a Nov. 10 , 2008 discussion",{'interpersonal_communication_or_message'}
Internet phenomenon Ken Bone,{'vox_pop_or_ordinary_people'}
Bone,"{'political', 'vox_pop_or_ordinary_people'}"
on CNN,{'traditional'}
undecided voter and debate attendee Ken Bone,{'vox_pop_or_ordinary_people'}
the Paris agreement,{'treaty_or_contract_or_agreement'}
"Heidi Cullen , chief scientist for the nonprofit environmental organization Climate Central , adding that it will require a mixture of public and private investment",{'scientific_or_analystic_expert'}
"William K. Reilly , who led the Environmental Protection Agency under President George H.W. Bush and has served as president of the World Wildlife Fund ,",{'economic_or_business'}
Reilly,{'economic_or_business'}
a U.N. Environment Program report released Thursday,{'report_or_scholarlyarticle'}
"Mariana Panuncio-Feldman , who is co-leading the World Wildlife Fund 's delegation",{'activistic_or_syndicate'}
David Sandalow of Columbia University 's Center on Global Energy Policy,{'scientific_or_analystic_expert'}
Clinton campaign communications director Jennifer Palmieri,{'candidate_election'}
the Democratic nominee,{'candidate_election'}
Another thread released last month,{'wikileaks'}
An email sent out in the first week of March 2015 by Clinton campaign communications director Jennifer Palmieri to Podesta,{'interpersonal_communication_or_message'}
the Podesta-Mills,{'candidate_election'}
Fox News reporter Ed Henry,{'journalistic'}
elsewhere in the Podesta emails,{'interpersonal_communication_or_message'}
Wikileaks Bombshell,{'wikileaks'}
"Chris Weston , chief market strategist in Melbourne at IG Ltd. ,",{'economic_or_business'}
Ruhle,{'journalistic'}
FBI Director James Comey 's,{'police'}
Trump adviser Flynn,{'candidate_election'}
The Justice Department and FBI,{'police'}
The Justice Department,"{'government', 'juridical'}"
"Priorities USA , the main pro-Clinton super political action committee",{'activistic_or_syndicate'}
"The club 's general manager , David Feder",{'economic_or_business'}
The Democratic presidential candidate 's campaign,{'candidate_election'}
U.S. intelligence officials,{'police'}
New numbers released Tuesday by the state Division of Elections,{'dataset'}
her top aide Huma Abedin,{'candidate_election'}
An analysis by The Washington Post,{'report_or_scholarlyarticle'}
"Abraham , 92 ,",{'economic_or_business'}
"Sussman , Clinton 's top backer ,",{'economic_or_business'}
Sussman,{'economic_or_business'}
Clinton and her aides,{'candidate_election'}
Clinton 's advisers,{'candidate_election'}
campaign chairman John Podesta,{'candidate_election'}
a message Sandler forwarded to Podesta,{'interpersonal_communication_or_message'}
national finance director Dennis Cheng,{'candidate_election'}
SEIU President Mary Kay Henry,{'activistic_or_syndicate'}
SEIU officials,{'activistic_or_syndicate'}
the SEIU,{'activistic_or_syndicate'}
Saban,{'economic_or_business'}
spokesman Josh Schwerin,{'candidate_election'}
a database built by The Post,{'dataset'}
Communications director Jennifer Palmieri,{'candidate_election'}
hacked emails posted by WikiLeaks,{'interpersonal_communication_or_message'}
Abedin 's,{'candidate_election'}
campaign manager Robby Mook,{'candidate_election'}
"Dan Schwerin , director of speechwriting ,",{'candidate_election'}
an analysis by The Post,{'report_or_scholarlyarticle'}
An investigation by The Post last year,{'report_or_scholarlyarticle'}
senior policy adviser Ann O'Leary,{'candidate_election'}
Elias,{'juridical'}
"Saban , a dual Israeli-American citizen",{'economic_or_business'}
an April 2015 memo,{'memo_or_note'}
senior Republicans,{'opposition'}
"The nation 's highest-ranking GOP official , House Speaker Paul Ryan ,",{'opposition'}
"New Hampshire Sen. Kelly Ayotte , in a tough re-election contest ,",{'opposition'}
Secretary of State Henry Kissinger,{'government'}
President Johnson 's,{'government'}
The first set of overnight polls,{'poll'}
Running mate Mike Pence and other senior Republicans,{'opposition'}
an afternoon tweet,{'twitter'}
"South Dakota Sen. John Thune , a member of the Senate leadership ,",{'opposition'}
"Tucker McClendon , 21",{'activistic_or_syndicate'}
A freshman named Hailey Puckett,{'activistic_or_syndicate'}
Puckett,{'activistic_or_syndicate'}
Some conservatives,{'vox_pop_or_ordinary_people'}
Kukura,{'activistic_or_syndicate'}
"her former rival , Sen. Bernie Sanders ( Vt. )",{'government'}
Kukura and his friends,{'activistic_or_syndicate'}
McClendon,{'activistic_or_syndicate'}
"Her friend Brittany Lockwood , 20 , a political science major from Memphis",{'vox_pop_or_ordinary_people'}
Lockwood,{'vox_pop_or_ordinary_people'}
Deardorff,{'otherpublicservice'}
"Brittany Self , 21 , a communications major who was wearing a Marco Rubio T-shirt",{'activistic_or_syndicate'}
conservatives,{'agent'}
"Michelle Deardorff , a political science professor",{'otherpublicservice'}
"Fallyn Iles , 20 , a nursing major",{'vox_pop_or_ordinary_people'}
a Washington Post report,{'report_or_scholarlyarticle'}
"Nicholas Chapin , 18",{'activistic_or_syndicate'}
"Derek Kukura , 24 , a junior at the University of Tennessee at Chattanooga who heads the club",{'activistic_or_syndicate'}
"Chapin , one of Kukura 's fellow College Republicans",{'activistic_or_syndicate'}
a list of Romney fundraisers USA TODAY assembled in 2012,{'traditional'}
Hamm,{'economic_or_business'}
Federal Election Commission records,{'dataset'}
"Sheila Krumholz , executive director of the Center for Responsive Politics , which tracks political money",{'activistic_or_syndicate'}
the Center for Responsive Politics,{'activistic_or_syndicate'}
a tally by the Center for Responsive Politics and USA TODAY,{'report_or_scholarlyarticle'}
Michael Moore,{'celebrities_or_artistic'}
Controversial liberal filmmaker Michael Moore,{'celebrities_or_artistic'}
Moore,"{'scientific_or_analystic_expert', 'celebrities_or_artistic'}"
Trump running mate Gov. Mike Pence of Indiana,{'candidate_election'}
Fox News Sunday,{'alternative'}
Sunday 's NBC News/Wall Street Journal survey,{'poll'}
A Washington Post-ABC News poll,{'poll'}
New CNN polls,{'poll'}
A poll from Utah,{'poll'}
a Rasmussen Reports poll,{'poll'}
a 2005 video,{'visual_or_audio_recording'}
F.B.I. officials,{'police'}
Mr. Manafort,{'candidate_election'}
"The investigators , from Ukraine 's newly formed National Anti-Corruption Bureau ,",{'police'}
the F.B.I.,{'police'}
the Justice Department and senior F.B.I. officials,{'police'}
Mr. Comey 's allies,{'police'}
F.B.I. agents,{'police'}
Mr. Richman,{'juridical'}
"Daniel C. Richman , an adviser to Mr. Comey and a Columbia University law professor ,",{'juridical'}
"the F.B.I. director , James B. Comey ,",{'police'}
"Robert Shapiro , a political science professor at Columbia University",{'scientific_or_analystic_expert'}
"Douglas Brinkley , a presidential historian at Rice University in Texas",{'scientific_or_analystic_expert'}
Senate Republican leader Mitch McConnell,{'opposition'}
Ms. Maloney,{'government'}
"John L. Burton , the chairman of the California Democratic Party ,",{'government'}
Mr. Burton,{'government'}
"Randi Weingarten , the president of the American Federation of Teachers and an influential Clinton supporter ,",{'activistic_or_syndicate'}
Ms. Weingarten,{'activistic_or_syndicate'}
Mr. Weiner,{'political'}
"Vice President Joseph R. Biden Jr. ,",{'government'}
"Senator Chuck Schumer , for whom Mr. Weiner once worked ,",{'government'}
"John P. Coale , a wealthy lawyer supportive of Mrs. Clinton ,",{'juridical'}
Mr. Coale,{'juridical'}
"Bill Hyers , a Democratic strategist who managed Mayor Bill de Blasio 's campaign that year ,",{'government'}
Mr. Hyers,{'government'}
Ms. Kovner,{'economic_or_business'}
Democrats - especially in his native New York -,{'government'}
Among Democrats who shunned Mr. Weiner from the start,{'government'}
"Sarah Kovner , a major Democratic donor",{'economic_or_business'}
"The F.B.I. director , James B. Comey ,",{'police'}
the Rev. Al Sharpton,{'political'}
"aides to Michael R. Bloomberg , who was seeking a third term ,",{'political'}
"Bradley Tusk , who was campaign manager for Mr. Bloomberg",{'government'}
A 2001 story in Vanity Fair,{'entertainment'}
former aides to Mr. Weiner,{'political'}
top Bill Clinton aide Douglas Band,{'economic_or_business'}
Teneo,{'economic_or_business'}
Hillary Clinton campaign spokesman Glen Caplin,{'candidate_election'}
Caplin,{'candidate_election'}
The Band memo,{'wikileaks'}
Band 's memo,{'memo_or_note'}
Band,{'economic_or_business'}
A Coca-Cola spokesman,{'economic_or_business'}
UBS,{'economic_or_business'}
Chelsea Clinton,{'economic_or_business'}
the anti-secrecy group WikiLeaks,{'wikileaks'}
"Band and his Teneo co-founder , former Hillary Clinton fundraiser Declan Kelly ,",{'economic_or_business'}
Spokesmen for Bill Clinton and Chelsea Clinton and the foundation,{'agent'}
a separate June 2011 memo that Band wrote to the State Department seeking ethics approval for the former president 's employment,{'memo_or_note'}
then-Secretary Clinton,{'government'}
emails released by WikiLeaks,{'interpersonal_communication_or_message'}
"the Clintons ' daughter , Chelsea Clinton",{'economic_or_business'}
Joe Conason,{'publicist'}
the course of 13 pages,{'memo_or_note'}
"Band , who grew close to Bill Clinton two decades ago as his personal aide in the White House and became the architect of his post-presidential activities ,",{'economic_or_business'}
A Dow spokeswoman,{'economic_or_business'}
internal Dow documents,{'otherdocument'}
"`` Man of the World , ''",{'book'}
"Michael Isikoff , the reporter who is credited with uncovering the sexual indiscretions of former President Bill Clinton with intern Monica Lewinsky",{'journalistic'}
Isikoff,{'journalistic'}
Broaddrick,{'vox_pop_or_ordinary_people'}
Sidewire,{'alternative'}
Lewinsky Reporter,{'journalistic'}
Mrs. Clinton 's aides,{'candidate_election'}
Mr. Clyburn,"{'government', 'candidate_election'}"
Mr. Clyburn and Mr. Butterfield,{'government'}
Mr. Butterfield,{'government'}
Mr. Butterfield and Mr. Clyburn,{'government'}
The two,"{'government', 'candidate_election'}"
"Mr. Clyburn and Mr. Butterfield , the chairman of the Congressional Black Caucus ,",{'government'}
"Marlon Marshall , Mrs. Clinton 's director of states and political engagement",{'candidate_election'}
"Mr. Clyburn , the third-ranking House Democrat",{'government'}
"the lawmakers , Representatives James E. Clyburn of South Carolina and G. K. Butterfield of North Carolina",{'government'}
some leading Democrats,{'government'}
two senior African-American members of the House,{'government'}
Black Democrats,{'government'}
Two senior African-American lawmakers,{'political'}
A spokesman for the Senate Democratic campaign effort,{'candidate_election'}
black Democratic leaders,{'government'}
"Trump 's national finance chairman , Steve Mnuchin ,",{'candidate_election'}
The RNC 's,{'opposition'}
RNC spokesman Sean Spicer,{'opposition'}
POLITICO,{'source'}
An earlier version,{'source'}
FEC records,{'dataset'}
latest report to the FEC,{'report_or_scholarlyarticle'}
a GOP strategist monitoring the race,{'opposition'}
"Sadie Weiner , the DSCC spokeswoman ,",{'government'}
The DSCC,{'government'}
an ad overview provided to The Washington Post by a Republican not directly connected to any Senate campaign,{'report_or_scholarlyarticle'}
new filings with the Federal Election Commission,{'otherdocument'}
GOP,{'opposition'}
Mr. Trump 's party,{'candidate_election'}
"Mike Shields , the group 's president ,",{'activistic_or_syndicate'}
Mr. Shields,{'activistic_or_syndicate'}
An ABC News tracking poll published on Sunday,{'poll'}
"Karl Rove , the chief strategist of George W. Bush 's successful presidential campaigns ,",{'political'}
Mr. Rove,{'political'}
"Geneva Reed-Veal , whose daughter , Sandra Bland , died in a Texas jail after a traffic stop last year ,",{'activistic_or_syndicate'}
Ms. Reed-Veal,{'activistic_or_syndicate'}
"former Representative Gabrielle Giffords and her husband , Mark Kelly - leading gun-control advocates",{'political'}
The Congressional Leadership Fund,{'activistic_or_syndicate'}
Mr. Kelly,{'activistic_or_syndicate'}
50 percent of voters in the poll,{'vox_pop_or_ordinary_people'}
"Two outside groups aligned with Republicans , the U.S. Chamber of Commerce and the Senate Leadership Fund",{'activistic_or_syndicate'}
on Fox News,{'alternative'}
"Mr. Kelly , a retired astronaut",{'activistic_or_syndicate'}
"Mr. Trump 's campaign manager , Kellyanne Conway ,",{'candidate_election'}
The DNC,{'government'}
An online persona calling himself Guccifer 2.0,{'activistic_or_syndicate'}
"Jason Healey , a senior research scholar on cyber-issues at Columbia University ,",{'scientific_or_analystic_expert'}
"Rep. Adam B. Schiff of California , the ranking Democrat on the House Intelligence Committee ,",{'government'}
The Obama administration,{'government'}
websites such as DC Leaks and WikiLeaks,{'wikileaks'}
"Dmitry Peskov , press secretary for Putin",{'government'}
The Kremlin,{'government'}
"Sen. Ben Sasse ( R-Neb . ) , a member of the Homeland Security Committee",{'opposition'}
the two agencies,{'otherpublicservice'}
a joint statement from the two agencies,{'officialstatement'}
senior Democratic and Republican lawmakers,{'political'}
U.S.,{'political'}
"Lisa O. Monaco , Obama 's adviser on counterterrorism and homeland security ,",{'government'}
Monaco,{'government'}
Assistant Attorney General John Carlin,{'juridical'}
Senior officials at the Justice Department and DHS,{'political'}
Duterte,{'government'}
Clinton 's top aides,{'candidate_election'}
one,"{'poll', 'candidate_election'}"
Justice Department,{'government'}
"Sens. Tom Carper , Dianne Feinstein , Patrick Leahy and Ben Cardin",{'government'}
"Leahy , the ranking member of the Senate Judiciary Committee who received one of the DOJ 's response letters ,",{'government'}
Cummings and Conyers,{'government'}
"The ranking members of the House Government Reform and House Judiciary Committees , Reps. Elijah Cummings of Maryland and John Conyers of Michigan",{'government'}
Kadzik,{'juridical'}
The Justice Department letters,{'interpersonal_communication_or_message'}
Sources,{'source'}
outraged Democratic lawmakers,{'government'}
Microsoft,{'economic_or_business'}
Clinton Foundation announcements,{'officialstatement'}
Former president Bill Clinton,{'candidate_election'}
"critics , including Trump ,",{'agent'}
Akin Gump,{'juridical'}
Pfizer,{'economic_or_business'}
Rogers,{'economic_or_business'}
The Sun,{'traditional'}
to USA TODAY questions,{'traditional'}
"Pfizer , one of the world 's top biopharmaceutical companies ,",{'economic_or_business'}
"The Northeast Maglev , a Washington-based company that advocates for high-speed , magnetic levitation rail service in the USA ,",{'economic_or_business'}
"Douglas Brinkley , a history professor at Rice University",{'scientific_or_analystic_expert'}
"Karen Hobert Flynn , president of Common Cause , a non-partisan government watchdog",{'activistic_or_syndicate'}
"Flynn , the president of Common Cause ,",{'activistic_or_syndicate'}
"The Northeast Maglev , a Washington-based company",{'economic_or_business'}
the Clinton campaign 's,{'candidate_election'}
"Craig Holman of Public Citizen , a non-partisan government watchdog",{'activistic_or_syndicate'}
Vox,{'alternative'}
Spokeswoman Kathryn Stack,{'economic_or_business'}
Sheldon Adelson,{'economic_or_business'}
Billionaire Sheldon Adelson,{'economic_or_business'}
Henry,{'journalistic'}
Fox News 's Ed Henry,{'journalistic'}
Assange,{'activistic_or_syndicate'}
Both Stone and Republican vice presidential candidate Mike Pence,{'candidate_election'}
White House Press Secretary Josh Earnest,{'government'}
its Tweet,{'twitter'}
Secretary of Homeland Security Jeh Johnson,{'otherpublicservice'}
the U.S. government,{'government'}
a post to its Twitter account,{'twitter'}
SECRETARY CLINTON,{'government'}
Tom Nides,{'economic_or_business'}
Goldman Sachs Representative,{'economic_or_business'}
PARTICIPANT,{'economic_or_business'}
MS. CLINTON,{'government'}
spokesman Glen Caplin,{'candidate_election'}
an 80-page attachment seemingly from the Harry Walker Agency,{'interpersonal_communication_or_message'}
MR. O'NEILL,{'economic_or_business'}
Secretary of State Hillary Clinton,{'government'}
"the Sun 's ultimate proprietor , Rupert Murdoch",{'journalistic'}
by The Heritage Foundation,{'scientific_or_analystic_expert'}
George Osborne 's hi-vis,{'government'}
The Joseph Rowntree Foundation 's latest report,{'report_or_scholarlyarticle'}
Tupe - Transfer of Undertakings ( Protection of Employment ) - regulations,{'treaty_or_contract_or_agreement'}
"the director , Nicholas Penny",{'economic_or_business'}
"the Conservative party chairman , Grant Shapps",{'government'}
State Department 's Office of International Religious Freedom,{'political'}
Supreme Court decision,{'legislationobject'}
President George H W Bush,{'government'}
Shcherbakov,{'military'}
The Jewish Anti-Fascist Committee,{'agent'}
The Stalinists,{'military'}
The Auschwitz international committee,{'agent'}
Soviet propaganda,{'military'}
Orwell,{'publicist'}
one of the speakers,{'activistic_or_syndicate'}
"a number of my congressional colleagues , including Senators Kirk and Menendez",{'political'}
Earnest,{'government'}
Obama and Secretary of State Kerry,{'government'}
Prime Minister Netanyahu,{'candidate_election'}
the hapless Ron Ziegler,{'government'}
Australian research,{'report_or_scholarlyarticle'}
Finnish researchers,{'scientific_or_analystic_expert'}
the Wall Street Journal,{'traditional'}
A recent Rasmussen poll,{'poll'}
Prime Minister Manuel Valls 's,{'government'}
speech at the National Assembly,{'officialstatement'}
Sociologist Robert Castel,{'scientific_or_analystic_expert'}
Islamists,{'religious'}
columnist Ali Unal,{'journalistic'}
Zaman daily,{'traditional'}
Some in the French government,{'government'}
"In one poll of 1,791 Americans",{'poll'}
a study of Washington DC neighborhoods,{'report_or_scholarlyarticle'}
Peter Moskos,{'scientific_or_analystic_expert'}
"A 2008 study in Baltimore , Maryland",{'report_or_scholarlyarticle'}
Ivan Sun and Brian Payne,{'scientific_or_analystic_expert'}
A 2004 study in Indianapolis ( Indiana ) and St Petersburg ( Florida ),{'report_or_scholarlyarticle'}
Francis,{'religious'}
Rushdie,{'publicist'}
Derrida,{'scientific_or_analystic_expert'}
The US Supreme Court,{'juridical'}
The Associated Press,{'pressagency'}
The June 2014 union newsletter - appropriately named The Provocator,{'interpersonal_communication_or_message'}
the Buffalo News,{'traditional'}
The Atlantic,{'traditional'}
EAGnews,{'journalistic'}
"Barbara Smith , the district 's chief financial officer",{'otherpublicservice'}
Pope Francis,{'religious'}
Ronald Reagan,{'political'}
Mayweather,{'celebrities_or_artistic'}
Phil Lutton,{'journalistic'}
Clint,{'celebrities_or_artistic'}
the London Eye,{'economic_or_business'}
The World Health Organisation,{'scientific_or_analystic_expert'}
a report on Europe,{'report_or_scholarlyarticle'}
The Yale Rudd Center for food policy and obesity in the US,{'scientific_or_analystic_expert'}
the Mexican obesity experts,{'scientific_or_analystic_expert'}
Matt Lauer of the TODAY Show,{'celebrities_or_artistic'}
Janay,{'celebrities_or_artistic'}
Lauer,{'entertainment'}
TODAY Show interview with Matt Lauer,{'entertainment'}
Fox Sports,{'traditional'}
people within the Ravens organization,{'agent'}
"Christine McComas , mother of the late Grace McComas , 15 , whose suicide is attributed to cyberbullying",{'activistic_or_syndicate'}
IAEA Director General Yukiya Amano,{'activistic_or_syndicate'}
Foreign Minister Zarif,{'government'}
Iranian President Hassan Rouhani,{'government'}
the Youth Sport Trust,{'activistic_or_syndicate'}
Andy Burnham,{'government'}
Burnham,{'government'}
"Malcolm Clark of the lobbying group , the Children 's Food Campaign ( CFC )",{'activistic_or_syndicate'}
"John Middleton , vice-president of the UK Faculty of Public Health",{'otherpublicservice'}
Professor Graham MacGregor of Action on Sugar,{'scientific_or_analystic_expert'}
"Andy Burnham , Labour shadow health secretary",{'government'}
the World Health Organisation,{'activistic_or_syndicate'}
"Jon Woods , general manager of Coca-Cola UK and Ireland",{'economic_or_business'}
On Rock or Sand,{'book'}
"edited by John Sentamu , archbishop of York",{'religious'}
On Rock or Sand : Firm Foundations for Britain 's Future,{'book'}
Nick Clegg,{'political'}
A YouGov survey,{'poll'}
The BBC 's business reporting,{'report_or_scholarlyarticle'}
the Cardiff researchers,{'scientific_or_analystic_expert'}
On BBC News at Six,{'traditional'}
academics at the Cardiff School of Journalism,{'scientific_or_analystic_expert'}
CBC,{'journalistic'}
the website Canadaland,{'website_or_webpage'}
in the damning US Senate report on the secret CIA programme,{'report_or_scholarlyarticle'}
"the Arab League secretary general , Nabil el-Araby",{'military'}
"Sir John Sawers , recently retired as head of MI6",{'police'}
"The EU foreign policy chief , Federica Mogherini",{'police'}
Tanenbaum,{'activistic_or_syndicate'}
artist Favianna Rodriguez,{'celebrities_or_artistic'}
writer Brittney Cooper,{'publicist'}
Pfeiffer,{'government'}
The 6th Circuit Court of Appeals,{'juridical'}
Circuit Court Judge David McKeague,{'juridical'}
Judge Jane Branstetter Stranch,{'juridical'}
Ohio Democratic Party chairman David Pepper,{'government'}
"Marc Elias , a Democratic election law expert and general counsel to Democrat Hillary Clinton 's presidential campaign",{'scientific_or_analystic_expert'}
Republican Secretary of State Jon Husted,{'opposition'}
Pepper,{'government'}
McKeague,{'juridical'}
a U.S. District Court judge,{'juridical'}
writing for the majority in the 2-1 decision,{'otherdocument'}
Schlafly,{'publicist'}
"Conservative icon Phyllis Schlafly , who died Monday at the age of 92 ,",{'publicist'}
recently hacked Democratic National Committee documents,{'otherdocument'}
the DNC for campaign contributions,{'government'}
the Washington Free Beacon,{'alternative'}
Hillary 's,{'candidate_election'}
Clinton top aide Huma Abedin,{'candidate_election'}
Fox,{'economic_or_business'}
CLINTON,{'candidate_election'}
KATE BOULDUAN,{'journalistic'}
Trump 's Son,{'candidate_election'}
"Eric Trump , son of the Republican presidential front-runner ,",{'candidate_election'}
Fox and Friends,{'alternative'}
Larry O'Connor,{'journalistic'}
Hot Air,{'blog'}
At least one commentator,{'journalistic'}
Fox News 6,{'alternative'}
The Heritage Foundation,{'scientific_or_analystic_expert'}
New York Gov. Andrew Cuomo,{'government'}
"Anthony Anton , president and CEO of Washington Restaurant Association",{'activistic_or_syndicate'}
Fight for $ 15 organizing director Kendall Fells,{'activistic_or_syndicate'}
Supporters of a federally mandated $ 15 minimum wage,{'activistic_or_syndicate'}
Democrat socialist Sen. Bernie Sanders,{'candidate_election'}
his platform Friday,{'alternative'}
Radio talk host Rush Limbaugh,{'celebrities_or_artistic'}
Hillary,{'candidate_election'}
Smith,{'vox_pop_or_ordinary_people'}
"Patricia Smith , mother of Benghazi victim Sean Smith ,",{'vox_pop_or_ordinary_people'}
Democratic presidential candidate Hillary Clinton,{'candidate_election'}
Beck,"{'opposition', 'celebrities_or_artistic'}"
a recent appearance on CNN,{'traditional'}
Glenn Beck,{'celebrities_or_artistic'}
Talk show host Glenn Beck,{'celebrities_or_artistic'}
Only 24 percent,{'vox_pop_or_ordinary_people'}
23 percent,{'vox_pop_or_ordinary_people'}
a poll conducted by the New York Times and ABC News,{'poll'}
46 percent of voters,{'vox_pop_or_ordinary_people'}
One man,{'vox_pop_or_ordinary_people'}
Corey Lewandowski,{'candidate_election'}
Former House Speaker Newt Gingrich,{'candidate_election'}
the second official,{'opposition'}
another anonymous source,{'source'}
this source,{'source'}
Republican strategist Ryan Williams,{'opposition'}
Media Reports,{'news'}
Kasich ( who has 25 delegates to date ),{'candidate_election'}
CPAC attendees,{'agent'}
the ACU,{'activistic_or_syndicate'}
the CPAC attendees,{'agent'}
Gingrich -- mentioned by Newsmax as the leading choice for Republican presidential nominee Donald Trump 's running mate --,{'opposition'}
Gingrich,"{'candidate_election', 'opposition'}"
the Chicago Tribune,{'traditional'}
the former House Speaker,{'opposition'}
AZCentral,{'traditional'}
Caltrans,{'otherpublicservice'}
ABC 7,{'traditional'}
Local news affiliate ABC 7,{'traditional'}
Powell 's office,{'political'}
political journalist Joe Conason,{'journalistic'}
his Twitter page,{'twitter'}
Rikkie Wells,{'vox_pop_or_ordinary_people'}
Sanders aide Jeff Weaver,{'candidate_election'}
the Sanders aide,{'candidate_election'}
Rep. Trey Gowdy,{'opposition'}
The South Carolina Republican,{'opposition'}
the State Department 's inspector general,{'otherpublicservice'}
the Rasmussen poll,{'poll'}
polls by Quinnipiac University,{'poll'}
The latest Rasmussen Reports poll,{'poll'}
a new national poll,{'poll'}
House Speaker Paul Ryan 's office,{'opposition'}
Ryan 's office,{'opposition'}
A statement from Ryan 's office,{'officialstatement'}
the Republican Party of Wyoming,{'opposition'}
Wyoming GOP chairman Matt Micheli,{'opposition'}
The state 's Republican party leader,{'opposition'}
Time magazine,{'traditional'}
The Morning Consult poll,{'poll'}
Sen. Sanders,{'candidate_election'}
Fewer than half of the voters surveyed in a new poll released Monday,{'vox_pop_or_ordinary_people'}
"Simon Rosenberg , a Clinton supporter ,",{'scientific_or_analystic_expert'}
the New Yorker,{'traditional'}
"the new Morning Consult poll , conducted March 11-13 ,",{'poll'}
Moderator Bret Baier,{'journalistic'}
TheBlaze,{'alternative'}
a report in the Des Moines Register,{'traditional'}
Readers of TheBlaze,{'agent'}
The Blaze,{'alternative'}
one commenter,{'agent'}
former Hewlett-Packard CEO and presidential candidate Carly Fiorina,{'candidate_election'}
Wyoming Republicans,{'opposition'}
Scott Hawkins of Cheyenne,{'vox_pop_or_ordinary_people'}
Patricia Moran of Cheyenne,{'vox_pop_or_ordinary_people'}
