id,text,author,date,keywords,organization,rating
http://data.gesis.org/claimskg/creative_work/37342c43-21cb-50c6-9900-6174ff349faa,There have been 74 'school shootings in America since Sandy Hook.',Everytown for Gun Safety,03/20/2019,"children,education,guns",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3750b804-df6b-506a-b020-72bba12a2611,"The U.S. gives foreign aid to Cuba and Venezuela, even though those countries are our enemies.",Ted Poe,03/20/2019,"federal budget,foreign policy",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/379f6c6d-9238-53e5-9cb8-403001afde9c,Says U.S. is giving seven Alaskan islands to Russia.,Wes Riddle,03/20/2019,foreign policy,politifact,FALSE
http://data.gesis.org/claimskg/creative_work/37acbc32-2ad3-5479-ac30-58264a1388d5,'Scott Walker gave Wisconsin job creation money to his cronies: corporate friends who contributed to his campaigns' and got $570 million in job-development incentives,Greater Wisconsin Committee,03/20/2019,"campaign finance,economy,elections",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/38e87342-7ffa-5128-870a-32a8b05bb6e4,"'Every year, more than $40 million are leaving Missouri for the Lone Star State.'",Rick Perry,03/20/2019,economy,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/38f0842c-9d6a-5307-9262-d884d2600423,Says the Texas State Board of Education is considering eliminating references to Christmas and the Constitution in textbooks.,Gretchen Carlson,03/20/2019,education,politifact,FALSE
http://data.gesis.org/claimskg/creative_work/39154cd3-4ee7-5834-8368-834ad18c59d7,Clinton 'refused repeated requests to meet with the Gold Star Mothers.',Chain email,03/20/2019,military,politifact,FALSE
http://data.gesis.org/claimskg/creative_work/39162d64-fa6f-52b7-9932-793fee49bdf0,Robert Hurt supported a bill that helped the uranium industry after taking contributions from the industry and because his father had a stake in it.,Sierra Club,03/20/2019,"energy,negative campaigning",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/398b1bc9-6816-555a-b5cb-03dd76323769,Ninety percent of the job growth in Virginia has been in the private sector.,Bob McDonnell,03/20/2019,"economy,jobs",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/398b66f4-8245-5cce-9b5e-9cfe1045b589,"Georgia has had 12 school shootings in the two years since the mass killing at Sandy Hook Elementary School, more than any other state.",Everytown for Gun Safety,03/20/2019,"children,education,guns,public safety",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/39ced707-e2ab-5efe-9bd9-7271403a5f8f,'More than half of our unemployed Ohioans have been out of work for six months or more.',Rob Portman,03/20/2019,economy,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/39f1a4a2-5b8a-55d2-bc4e-03fe1cf0dfcd,"'At his father's bank, Alexi made tens of millions in risky loans to convicted mobsters. Then, the bank collapsed.'",Mark Kirk,03/20/2019,"candidate biography,crime,economy,message machine 2010",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3a64ebe7-e7fb-5f8f-87e4-5ac1527b7248,'The U.S. recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly.',Donald Trump,03/20/2019,"economy,trade",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3aa7fad6-f280-578b-8236-37af4aed0255,"'No state generates as much solar power as California, or has as many people whose jobs depend on it.'",Kamala Harris,03/20/2019,"energy,environment,technology",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3aceb539-adef-5457-b67a-192bcf53eec6,John Mica's brother is an oil lobbyist and his daughter represents the natural gas industry.,Heather Beaven,03/20/2019,"candidate biography,energy",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3b3239b7-a8db-5d91-abdf-d68d209db97c,'This kind of snowstorm happens every 10 or 15 years.',John Eaves,03/20/2019,weather,politifact,TRUE
http://data.gesis.org/claimskg/creative_work/3b49e474-b683-5651-ba00-5791ea3f2f99,"Democrats compare the infrastructure programs in the stimulus to the Eisenhower interstate program, 'but he proposed a $500 billion highway system, and they're going to put $30 billion' into roads and bridges.",John Mica,03/20/2019,"stimulus,transportation",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3b96f7ea-03ce-5b25-a23c-4de6dd9068fc,'I’ve even cut my own salary -- twice.',Kevin Boyce,03/20/2019,"government efficiency,job accomplishments,message machine 2010,state budget",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/3bb228a7-8c92-56c5-8442-06f1ee9174cf,Says a Republican bill 'pays for school construction with teacher pay raises.',Wiley Nickel,03/20/2019,education,politifact,FALSE
http://data.gesis.org/claimskg/creative_work/3bfa30c0-079d-5211-bab7-d63bfeda01cc,'Fidel Castro endorses Obama.',Republican Party of Florida,03/20/2019,foreign policy,politifact,FALSE
http://data.gesis.org/claimskg/creative_work/3c164ed7-e60a-5cf7-a423-dd371cea165d,'FACT: Unemployment rate has not decreased since @WVGovernor took office.',West Virginia Democratic Party,03/20/2019,"economy,jobs",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3c884b32-164c-524b-b8cf-d4edad0c9dcc,'Light rail does not reduce congestion.',No Tax For Tracks,03/20/2019,transportation,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3cbe379a-03d5-5508-b600-6261c7f9266f,'We have reduced funding for education the least. They've suffered the least cuts.',Fran Millar,03/20/2019,"education,state budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3ce8b888-8434-565a-924e-8abeddafb865,'All of Liberia can produce less than one-third as much electricity as the Dallas Cowboys football stadium consumes at peak times.',Nicholas Kristof,03/20/2019,"ebola,energy,public health",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3d04bc9a-a188-528e-a07a-d27924410d4a,'Joe Garcia raised utility rates on families.',David Rivera,03/20/2019,"energy,message machine 2010",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/3d1e992c-7081-59cb-b5c4-e504379aaca6,'Thirty-five states have accepted high-speed intercity rail money.',Raymond LaHood,03/20/2019,"stimulus,transportation",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3d35b40d-6899-53e4-a88d-10da4286ce32,"In 2011, Milwaukee Public Schools 'will provide 77 cents in employee benefits for every dollar it spends on wages.'",Bob Donovan,03/20/2019,education,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3dbbf2b2-7924-587f-842b-f0baa8c7f5df,Georgia has saved $20 million through changes in criminal sentencing.,Nathan Deal,03/20/2019,"criminal justice,state budget",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/3dd181b7-8b6b-52b5-9d8e-d906504c93c2,'China has made enormous progress in its human rights. That is a fact recognized by all the people in the world.',Xi Jinping,03/20/2019,"china,foreign policy,human rights",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3dd945de-c649-5ba8-b53c-6ca646e1ff47,"Under Scott Walker's 'tax plan, the average Wisconsin taxpayer got just $11 a month. But corporations got $610 million in tax cuts. Millionaires got at least $1,400 per year.'",Mary Burke,03/20/2019,"corporations,income,state budget,taxes,wealth",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3e9e9cdc-d443-5627-a9da-f35f817d3d93,Says Scott Bruun supports 'cutting the Department of Commerce and eliminating NOAA.',Kurt Schrader,03/20/2019,economy,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3ef36fbc-fd45-59c3-b16d-5ba96623c19a,'Rosalyn Dance voted against President Obama’s Medicaid expansion.',Joe Morrissey,03/20/2019,"health care,state budget,voting record",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3f0e8b51-f642-5d3e-afaf-31a48ce338d1,Says Panasonic stayed in New Jersey because of the Business Retention and Relocation Assistance Grant (BRRAG) program.,Kim Guadagno,03/20/2019,"economy,jobs,taxes",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/3f5dee5c-59ac-57ec-b30b-41b6b3539a47,The Senate Republican education plan is an unfunded mandate for local school districts.,Alex Sink,03/20/2019,education,politifact,TRUE
http://data.gesis.org/claimskg/creative_work/3f5e1449-a8dd-575b-b3de-126c7aebc31d,"'I can put 10,000 people to work. Electricians, plumbers, sheet metal workers -- by retrofitting all of the state buildings for energy independence or efficiency.'",Roy Barnes,03/20/2019,energy,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/3fc2ccf3-4838-532e-9b32-01276264f043,Says President Obama 'has fired more cruise missiles than all other Peace Prize winners combined.',Yard sign,03/20/2019,"foreign policy,military,new hampshire 2012",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/3fde6c84-e8a4-52c6-84db-6f7773e645e5,"'Obama says Iran is a 'tiny' country, 'doesn't pose a serious threat.''",John McCain,03/20/2019,foreign policy,politifact,FALSE
http://data.gesis.org/claimskg/creative_work/404065f7-5e8d-582d-88bc-26a305200f1e,Massachusetts schools 'are ranked No. 1 of all 50 states.',Mitt Romney,03/20/2019,"debates,education,states",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4067c5dd-a888-5b68-a6f9-1cf1904d940f,California’s deadly wildfires 'would never happen' with 'proper Forest Management.',Donald Trump,03/20/2019,"environment,fires,government regulation,public safety,state government spending",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/40d2c5b5-4d60-5a5a-9c99-75445236bfb0,'Even the employees’ union for the IRS -- the very people in charge of enforcing this law -- are begging to be let out from under this law.',Marco Rubio,03/20/2019,"health care,unions",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/40e11d3e-066d-5599-a541-471bce379542,Says that Rep. Betty Sutton 'would rather riot with Occupy (Wall Street) than stand up for Ohio families.',National Republican Congressional Committee,03/20/2019,"economy,jobs,poverty,wealth",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/410d56ff-eac2-5334-8a24-c68a18111a2d,Says Gov. Scott Walker 'made more than $70 million in cuts to job training programs through (Wisconsin’s) technical colleges.',Fred Clark,03/20/2019,"education,jobs,state budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4112fcc2-5d6c-5ff3-8163-07e7b5a64c73,Says that  in the recent year homeowners across Ohio have signed mineral rights agreements 'and I understand that over a billion dollars worth of leases have been signed to date.',Michael Skindell,03/20/2019,environment,politifact,TRUE
http://data.gesis.org/claimskg/creative_work/411d8979-fb0c-5fcd-b898-aae36ecd3140,"'Barbara Boxer voted to cut spending on Medicare benefits by $500 billion, cuts so costly to hospitals and nursing homes that they could stop taking Medicare altogether.'",Crossroads GPS,03/20/2019,"health care,medicare,message machine 2010,retirement",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4133b623-1938-5119-bc82-c4ef860c735c,A recent economic uptick appears to 'coincide' with 'the expectation of a new Republican Congress.',Mitch McConnell,03/20/2019,"economy,jobs",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/4161fcb2-d101-5874-a5a7-7243b5af50b7,"'We’re importing about 10 percent of our milk supply. We’re America’s Dairyland, but yet we don’t have enough milk in this state to meet the demand for our cheesemakers.'",Scott Walker,03/20/2019,"agriculture,economy,states",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/41a3e343-3b15-57e9-9d72-f98e92e23db9,Says Thom Tillis 'gives tax breaks to yacht and jet owners.',Senate Majority PAC,03/20/2019,"message machine 2014,taxes,wealth",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/41aaa5fb-f7b6-541b-9c2c-86f2b55aba97,"'Currently, Florida is one of only five states in the nation that prohibit citizens from buying electricity from companies that will put solar panels on your home or business.'",Floridians for Solar Choice,03/20/2019,energy,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/41bc1c0e-cab6-5c68-8dc0-dba41486920f,"'As Virginia’s governor, Allen cut spending and waste with bipartisan support.'",U.S. Chamber of Commerce,03/20/2019,"job accomplishments,regulation,state budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/41bda208-12ad-5083-8193-7e7e60c9ed43,"'For every one ESD superintendent position, we can pay for three speech pathologists, or three special needs instructors, or three classroom teachers.'",Mark Hass,03/20/2019,"education,state budget",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/41d8d68a-1303-5611-935a-c985ab7022a3,'New Jersey is the only state in the union that spent less on higher education than it did at the beginning of the decade.',Tom Kean Jr.,03/20/2019,"education,state finances",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/42019efb-c101-5911-8cdd-79bfb5cd6733,State Medicaid expansion 'will save our treasury $1 billion over the next eight years.',Terry McAuliffe,03/20/2019,"medicaid,state budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/421032ee-66fa-5342-9bd2-eeb63ec278e5,"'Federal, state and local governments have subsidized the production of the Volt to the tune of estimates between $50,000 and $250,000 per vehicle sold.'",Jim Jordan,03/20/2019,"corporations,energy,technology",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/425d8862-1b7a-521a-aacf-83a4e4fe8942,'One-third of the gasoline is purchased by out-of-state people' in Virginia,Richard Saslaw,03/20/2019,"state budget,taxes,transportation",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/42941ef7-a142-5b9f-8e76-8103e8f331bc,'The Defense Department received only one-half of 1 percent of the nearly trillion-dollar stimulus package funding.',Sarah Palin,03/20/2019,"military,stimulus",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/42c9286b-7530-5d90-94c7-ad56b05e7892,Missouri is '#1 in the nation for holding down tuition increases at public universities.',Jay Nixon,03/20/2019,"federal budget,state budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/42d69aee-bded-52fe-a850-e5b1eca8ed3e,The lack of an automatic braking system that could have prevented the Philadelphia Amtrak crash 'wasn't driven by a lack of funding. It just takes a while. They (Congress) just passed it in the recent past.',Megyn Kelly,03/20/2019,"infrastructure,transportation",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4370f026-5812-50c2-8a6c-0a036328ed7a,"'A lot of what (Cuba’s) survival depends on is Venezuelan oil money, which is drying up.'",Ana Navarro,03/20/2019,foreign policy,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/43cf58b3-8260-5c66-858d-c2e9fb7bd686,'Mitt Romney says class sizes don’t matter.',Barack Obama,03/20/2019,"education,message machine 2012",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/43f0d2ad-44b9-59d1-8751-271b19452e58,'One man sacrificed for his country. One man opposed a flawed strategy in Iraq. One man had the courage to call for change. One man didn't play politics with the truth. One man stands up to the special interests.',John McCain,03/20/2019,iraq,politifact,TRUE
http://data.gesis.org/claimskg/creative_work/4406ba42-82db-5e55-b1be-1dc069f7dda7,On Common Core.,Bobby Jindal,03/20/2019,education,politifact,OTHER
http://data.gesis.org/claimskg/creative_work/4420f13a-b1a5-5c16-95bb-9c43c00e118a,'Surveys show that many of our citizens think we devote a full quarter or even a third of our federal budget to foreign aid.',John Kerry,03/20/2019,"federal budget,foreign policy",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/443521af-4207-5b96-8462-ce7acd1d9fc3,Says GOP primary opponents Glenn Grothman and Joe Leibham cast a 'compromise vote that cost $788 million' in higher electricity costs.,Duey Stroebel,03/20/2019,"energy,message machine 2014,voting record",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/444061f2-2e27-5c71-9553-ff0aeb593432,"Says 'Rob Portman voted for the bipartisan bill to affirm climate change is real, humans significantly contribute to it and it needs to be addressed.'",ClearPath Action Fund,03/20/2019,"energy,environment",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/44684d98-24ae-5396-bc0c-721a448814d4,"'Ganley said that if elected, he wants to ‘cut the dickens’ out of Social Security, Medicare and Veterans’ benefits.'",Betty Sutton,03/20/2019,"federal budget,medicare,military,social security",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/44686753-83b4-5b56-be5d-0a7de8667e4b,Says spending in the fiscal 2009 budget was lower than spending in the fiscal 2014 budget,Barbara Buono,03/20/2019,"state budget,state finances",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/447a02f0-e72b-5d69-bf76-2095f3bcaab9,'Ohio ranks 46th in the country in putting dollars in the classroom.',John Kasich,03/20/2019,"education,government efficiency",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4483c5e0-2a66-51e5-8f52-0de3df98b01f,The NCAA will 'get billions' from the men’s basketball tournament. 'Players get a trophy.',Arian Foster,03/20/2019,"education,sports",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/44a30284-5381-5e48-90f7-86f59c11301a,'Science has not shown greenhouse gases to be a problem.',Wayne Smith,03/20/2019,"climate change,environment,science,weather",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/453924b4-114d-5059-ba94-11aef8bf2ab7,The Inland Empire is 'the second fastest growing region' for jobs in California.,Gavin Newsom,03/20/2019,"economy,jobs,the 2018 california governor 's race,transportation",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/457933cf-8899-5fd8-8707-24312f623173,Small businesses in West Virginia 'make up about 96 percent of our state's economy.',Joe Manchin,03/20/2019,"economy,jobs,small business",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4588f94d-6676-5372-ac8d-83589cb673d3,'Obama has chosen to deny the vicious anti-Semitic motivation of the attack on a kosher Jewish grocery in Paris.',Rick Perry,03/20/2019,terrorism,politifact,FALSE
http://data.gesis.org/claimskg/creative_work/458ce705-74cc-54d4-bce4-e282d8da1bd3,Says Lee Fisher 'wanted a $1.1 billion tax increase which could have driven countless jobs out of state.',American Crossroads,03/20/2019,"economy,message machine 2010,stimulus,taxes",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/459c3ea4-7794-505d-b956-4e495218ea2d,'The auto companies have now repaid taxpayers every dime and more of what my administration invested in.',Barack Obama,03/20/2019,"economy,federal budget,transportation",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/45de4fca-146c-5925-bdea-58cdd9de706a,'Bike lanes and sidewalks have been proven to reduce crashes by up to 38 percent on Austin’s streets.',Bike Austin,03/20/2019,"city government,corrections and updates,transportation",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4629c2fc-88a9-5361-ab05-faac933a5865,Under the Nuclear Nonproliferation Treaty 'enrichment has been limited to basically the weapons states.',Dick Cheney,03/20/2019,"foreign policy,nuclear",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/465fca65-7927-5978-bad1-70b4c9c92f16,Says he has 'the most impressive education record' of the Republican candidates.,Mike Huckabee,03/20/2019,education,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/467449aa-3719-59f8-b29e-61f10337538b,"'We can prevent terror suspects from boarding an airplane, but the FBI doesn't have the power to block them from buying dynamite or an AK-47.'",Michael Bloomberg,03/20/2019,"civil rights,guns,terrorism",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/467917bf-922b-5cc5-af30-ac843f027f89,"Over the past five years, the American automobile industry has 'created about 500,000 new jobs.'",Barack Obama,03/20/2019,"economy,jobs",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/469bef5d-e1b1-5bd6-9b3d-33af901b5c1c,'The Fed created $15 trillion in the bailout process' and $5 trillion went overseas.,Ron Paul,03/20/2019,"economy,new hampshire 2012",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4706c2da-2ef4-5985-aa06-2299fd2d69ad,"Says that during the first 19 months of the Obama administration, the U.S. detained people from nations designated as state sponsors of terrorism on the southwestern border.",John Cornyn,03/20/2019,"immigration,terrorism",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/47125a84-3f2a-5b6b-a490-acc200de10e8,'A lot of student loans are already refinanced by the federal government.',Dale Kooyenga,03/20/2019,"debt,education,federal budget,financial regulation",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/4734c9cf-1329-5fe2-86e4-e190eac70f14,"'Under President Obama, U.S. security funding for Israel is at an all-time high.'",Democratic National Committee,03/20/2019,"foreign policy,israel,military",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/477ef28b-2550-550e-af82-3d1bb7a38d6f,Says President Barack Obama thinks Americans are lazy.,Rick Perry,03/20/2019,"economy,message machine 2012",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/47f229f5-7f02-51b8-90ec-5245a63b11fa,Austin has 'gone from being the 24th most congested city just about 10 years ago to being the fourth most congested — more congested than NYC.',Steve Adler,03/20/2019,"population,transportation",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/47f2801b-fd50-5822-9368-a477b72ed285,"Says only seven percent of 2009’s stimulus bill went toward transportation projects, yet they created over one-third of the bill’s total jobs.",Peter DeFazio,03/20/2019,"stimulus,transportation",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4828e4fe-c2a3-5d1f-9570-2cba2964f755,'Governor’s proposed budget raids K-12 school funds to grow DHS again.',Dan Lucas,03/20/2019,"education,state budget",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/488bf0eb-e6a8-5ba9-a24b-94178f6eaadf,'Most of the jobs that we lost were lost before the economic policies we put in place had any effect.',Barack Obama,03/20/2019,"economy,job accomplishments,jobs,stimulus",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/49170ae3-16e3-5cba-89c8-fb4d719d5516,'There has never been a panther attack in the history of Florida.',Ron Bergeron,03/20/2019,environment,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/493ca9c6-9379-54e5-8e85-5311cc90c52d,"Under Republican-backed state budget, the state education agency estimates expansion of Wisconsin’s school voucher program 'could cost nearly $2 billion annually'",Peter Barca,03/20/2019,"education,state budget,state finances,taxes",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/494a4137-7752-5012-ab17-d4d008325242,'Fidel (Castro) has made his preferences known in the campaign and had some very unkind things to say about me.',John McCain,03/20/2019,foreign policy,politifact,TRUE
http://data.gesis.org/claimskg/creative_work/49fc24f4-f450-5f6a-9c93-38a4e706bfed,Says Donald Trump 'is going to go out and carpet bomb' the Middle East.,Joe Biden,03/20/2019,"foreign policy,human rights,iraq,military,terrorism",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/4a1ef93d-eded-5445-9f40-345b0eb3c6cb,Says 'for the duration of this recession not a single person in government middle management has lost (a) job or taken a pay cut.',Jeff Kruse,03/20/2019,"government efficiency,state budget",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/4a242374-2d37-52a7-b926-4d60da54f42a,"In February, John McCain 'suggested' the Bergdahl-Taliban swap that he now calls 'outrageous and dangerous.'",Rachel Maddow,03/20/2019,"afghanistan,foreign policy",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4a8af5b4-453b-5401-a2e0-91191ae958c6,Huckabee supported 'a tuition break to the children of illegals that are here illegally when citizens are having to pay a higher rate.',Mitt Romney,03/20/2019,"education,immigration",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4ae586e6-1d15-5403-82c3-909c4a3d8a6c,"'January through November 2014, the year so far, were the hottest first 11 months of any year recorded.'",Sheldon Whitehouse,03/20/2019,"climate change,energy,environment,history,science,weather",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/4b64ad79-2f34-582f-a93c-924ebd10fa49,'I started the whole year' as a senior on the University of Illinois football team and 'led the team in interceptions and tackles from defensive back.',Scott Turner,03/20/2019,"candidate biography,education,sports",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4b69827e-a6e9-5da3-a5f2-eae93f2c5a43,A scheduled speech by President Barack Obama will be 'the first time an American president has spoken directly to the nation's school children about persisting and succeeding in school.',Arne Duncan,03/20/2019,education,politifact,FALSE
http://data.gesis.org/claimskg/creative_work/4b78fc3f-4efc-5c75-888d-69f7569adcf8,'Nearly 25 percent of all automobile accidents are caused by texting while driving.',Doug Holder,03/20/2019,"public safety,transportation",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4b7c26a1-08dd-59dc-ae61-74d7fe7ba015,"In the United States, 'we tax our exports and don't tax our imports.'",Paul Ryan,03/20/2019,"foreign policy,taxes,trade",politifact,OTHER
http://data.gesis.org/claimskg/creative_work/4b976d56-bc34-5e5a-b504-7ddbd3354561,'Louisiana Sen. Mary Landrieu received almost $1.8 million from BP over the last decade.',Ed Schultz,03/20/2019,"campaign finance,energy,oil spill,pundits",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/4b9d0eac-1eae-56bf-ab3d-91f94235116a,Says three Ukrainians recently captured on a West Texas ranch are among 'individuals from countries that have strong terrorist ties being apprehended' near the state’s border with Mexico.,Rick Perry,03/20/2019,"corrections and updates,crime,criminal justice,foreign policy,homeland security,immigration",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4bd4b0dd-f1d8-5d6f-a788-d318aff5742f,'Georgia still has one of the richest programs in terms of scholarships for students to go to college.',Nathan Deal,03/20/2019,education,politifact,TRUE
http://data.gesis.org/claimskg/creative_work/4c1a0c71-cd95-5b3a-83db-d4ff36cc486c,Virginia 'spends less per student today than we did in 2008.',David Toscano,03/20/2019,"education,state budget",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/4c5f547c-8c41-596a-8074-8f9de83b2d47,"Says his promise of 250,000 new private sector jobs was a 'big goal.'",Scott Walker,03/20/2019,"economy,jobs",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4c78a29d-1d87-5bfc-b30a-d30af03cccf6,"'Never once did they (House Republicans) actually cut spending or reduce the state budget. Even when they cut taxes in 2005, they increased spending.  They never paid for their tax cuts.'",Armond Budish,03/20/2019,"state budget,taxes",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4ca72c72-9105-5de7-b3f7-8fb9d88568b8,'We have the best schools in the United States.',Charlotte Nash,03/20/2019,education,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4ce0f148-56d4-5919-a486-cc23a6ccb10e,"(Dennis) Richardson wants to make drastic cuts to services we depend on: schools, home care for seniors, even public safety -- all so Richardson can keep more than $440 million in unspent funds for his political priorities.'",Our Oregon,03/20/2019,state budget,politifact,FALSE
http://data.gesis.org/claimskg/creative_work/4ce377db-d0d9-59d5-bbcd-76c59761fcd2,"'When (John) Brennan ... was asked directly … ‘Is there any geographic limitation to your drone strike program?’ Brennan responded and said, ‘no, there is no limitation.’'",Rand Paul,03/20/2019,"civil rights,terrorism",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/4d4a56af-392b-5ca7-ab91-557da4a9f29b,Charlie Crist 'raised taxes in 2009 and won't rule out raising taxes again.',Republican Party of Florida,03/20/2019,"state budget,taxes",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4d52cd9c-aa38-5312-888a-8e5db1d21dce,"Says the KKK marched in Mebane, N.C., after Trump’s victory",Viral image,03/20/2019,"civil rights,corrections and updates,states,terrorism",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/4d5ed205-dd8b-5904-98c8-c1a946f72c7b,Says Paul Ryan backs a proposal that would be a 'bailout' of Puerto Rico.,Center for Individual Freedom,03/20/2019,"bankruptcy,debt,federal budget,financial regulation,retirement",politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4dec0eae-89e4-5611-be3c-029db29b4e9b,"'Bill Richardson passed the first law in the nation giving National Guard soldiers $400,000 in life insurance.'",Bill Richardson,03/20/2019,military,politifact,MIXTURE
http://data.gesis.org/claimskg/creative_work/4e19d633-b109-522e-b48a-6863d5605c92,The Obama administration notified Poland and the Czech Republic about cancellation of major missile-defense facilities 'at the last minute in midnight phone calls.',Dick Cheney,03/20/2019,"foreign policy,military",politifact,TRUE
http://data.gesis.org/claimskg/creative_work/4e1f0792-8139-5c2b-8487-6e5ea90b591b,Says he’s a 'retired U.S. Navy officer.',George P. Bush,03/20/2019,"candidate biography,military",politifact,FALSE
http://data.gesis.org/claimskg/creative_work/4e451fb8-0933-5f5d-87f8-75d261ef6f1f,"Says North Carolina gives taxpayer dollars to private schools, but 'we really don’t know what these schools are doing or how they are performing.'",Roy Cooper,03/20/2019,"education,government regulation,state budget,transparency",politifact,MIXTURE
